6.982310625000000000e+05,2.165316718750000000e+05,4.750967187500000000e+05,6.602689453125000000e+03
4.144256750000000000e+06,3.541574000000000000e+06,4.554372812500000000e+05,1.472455000000000000e+05
8.015703750000000000e+05,3.421760937500000000e+05,4.420043125000000000e+05,1.739002929687500000e+04
1.288915500000000000e+06,7.560571875000000000e+05,5.181810312500000000e+05,1.467719335937500000e+04
2.361572000000000000e+06,1.764437625000000000e+06,5.539408125000000000e+05,4.319351171875000000e+04
1.704822000000000000e+06,1.161569500000000000e+06,5.203628437500000000e+05,2.288956640625000000e+04
7.278925625000000000e+05,2.544654843750000000e+05,4.724981250000000000e+05,9.289112548828125000e+02
5.417008750000000000e+05,8.238035156250000000e+04,4.467851250000000000e+05,1.253538574218750000e+04
1.016448687500000000e+06,5.239768750000000000e+05,4.462911562500000000e+05,4.618067578125000000e+04
1.349965750000000000e+06,8.304881250000000000e+05,4.530164375000000000e+05,6.646131250000000000e+04
1.172434625000000000e+06,6.598558750000000000e+05,4.543348125000000000e+05,5.824382421875000000e+04
7.543966875000000000e+05,2.685401562500000000e+05,4.519410937500000000e+05,3.391546484375000000e+04
4.989935312500000000e+05,3.466233593750000000e+04,4.522824062500000000e+05,1.204879199218750000e+04
5.560033125000000000e+05,9.638157031250000000e+04,4.578591250000000000e+05,1.762604125976562500e+03
7.700771250000000000e+05,3.043405312500000000e+05,4.653147187500000000e+05,4.218441467285156250e+02
8.918696250000000000e+05,4.215921562500000000e+05,4.692703125000000000e+05,1.007139587402343750e+03
8.178785625000000000e+05,3.501799687500000000e+05,4.672436875000000000e+05,4.549302978515625000e+02
6.347975000000000000e+05,1.727316562500000000e+05,4.608832187500000000e+05,1.182628051757812500e+03
4.962130000000000000e+05,3.562753906250000000e+04,4.537275625000000000e+05,6.857905761718750000e+03
4.874615000000000000e+05,2.106032421875000000e+04,4.484904375000000000e+05,1.791074609375000000e+04
5.760411875000000000e+05,9.987714843750000000e+04,4.458336250000000000e+05,3.033044140625000000e+04
6.612373125000000000e+05,1.780139218750000000e+05,4.449474687500000000e+05,3.827594921875000000e+04
6.672111875000000000e+05,1.840417812500000000e+05,4.449893437500000000e+05,3.818005859375000000e+04
5.966535625000000000e+05,1.198410078125000000e+05,4.459596875000000000e+05,3.085287304687500000e+04
5.109466875000000000e+05,4.226664062500000000e+04,4.483976250000000000e+05,2.028244531250000000e+04
4.710108437500000000e+05,7.782422851562500000e+03,4.524667187500000000e+05,1.076170214843750000e+04
4.918699375000000000e+05,2.987428710937500000e+04,4.573687500000000000e+05,4.626899414062500000e+03
5.401980000000000000e+05,7.680390625000000000e+04,4.615907812500000000e+05,1.803327880859375000e+03
5.686246250000000000e+05,1.039044453125000000e+05,4.637758125000000000e+05,9.444049072265625000e+02
5.545424375000000000e+05,9.007154687500000000e+04,4.635160937500000000e+05,9.548046875000000000e+02
5.125559375000000000e+05,4.939462890625000000e+04,4.614791562500000000e+05,1.682158569335937500e+03
4.761800312500000000e+05,1.380981738281250000e+04,4.588692187500000000e+05,3.500992431640625000e+03
4.688606875000000000e+05,5.716162109375000000e+03,4.566979062500000000e+05,6.446632324218750000e+03
4.879063750000000000e+05,2.279270507812500000e+04,4.553653750000000000e+05,9.748277343750000000e+03
5.110515625000000000e+05,4.417284765625000000e+04,4.547392187500000000e+05,1.213950488281250000e+04
5.170427812500000000e+05,4.984711328125000000e+04,4.545460937500000000e+05,1.264956152343750000e+04
5.019994375000000000e+05,3.609755078125000000e+04,4.546960625000000000e+05,1.120581933593750000e+04
4.793711875000000000e+05,1.548208984375000000e+04,4.552943125000000000e+05,8.594790039062500000e+03
