1.697873552998400000e+14,1.443550412800000000e+10,2.092680625000000000e+06,1.796602400000000000e+07,4.744176500000000000e+06,6.923308800000000000e+08,4.400858726400000000e+11,1.693321223208960000e+14
3.297465545523200000e+13,3.278169600000000000e+09,1.448646500000000000e+06,1.743513400000000000e+07,2.874952250000000000e+06,4.476541760000000000e+08,1.818615152640000000e+11,3.278904701747200000e+13
1.393644640665600000e+13,6.804868480000000000e+08,1.128500875000000000e+06,1.371884100000000000e+07,1.764986500000000000e+06,2.512866400000000000e+08,5.630785945600000000e+10,1.387918996275200000e+13
1.377358997094400000e+13,1.561615680000000000e+08,8.738677500000000000e+05,9.368373000000000000e+06,1.060724375000000000e+06,1.344987840000000000e+08,1.087216332800000000e+10,1.376241529651200000e+13
1.267559877836800000e+13,1.000196720000000000e+08,6.463814375000000000e+05,5.780228500000000000e+06,6.159037500000000000e+05,6.836547200000000000e+07,4.137360000000000000e+08,1.267500947865600000e+13
9.999667429376000000e+12,1.208785600000000000e+08,4.595122500000000000e+05,3.259149250000000000e+06,3.458021562500000000e+05,3.227905600000000000e+07,1.380411008000000000e+09,9.998130216960000000e+12
7.078241894400000000e+12,1.339234080000000000e+08,3.162982812500000000e+05,1.672271750000000000e+06,1.874706875000000000e+05,1.376577100000000000e+07,4.427877376000000000e+09,7.073664335872000000e+12
4.680203108352000000e+12,1.309730160000000000e+08,2.113655000000000000e+05,7.649160000000000000e+05,9.771917968750000000e+04,5.102626500000000000e+06,6.565948928000000000e+09,4.673500086272000000e+12
2.998578184192000000e+12,1.178918480000000000e+08,1.369564531250000000e+05,2.988724687500000000e+05,4.860105078125000000e+04,1.604415875000000000e+06,7.269378048000000000e+09,2.991188869120000000e+12
1.945449660416000000e+12,1.001189440000000000e+08,8.574776562500000000e+04,9.274157031250000000e+04,2.287738867187500000e+04,5.948545625000000000e+05,6.828318720000000000e+09,1.938520408064000000e+12
1.357791232000000000e+12,8.121678400000000000e+07,5.164167968750000000e+04,2.302576953125000000e+04,1.028168261718750000e+04,6.494163125000000000e+05,5.698888704000000000e+09,1.352010432512000000e+12
1.087526666240000000e+12,6.377196400000000000e+07,2.978412890625000000e+04,1.325027343750000000e+04,4.795427734375000000e+03,1.059794625000000000e+06,4.286778368000000000e+09,1.083175010304000000e+12
1.022085300224000000e+12,4.993000000000000000e+07,1.640208593750000000e+04,2.113918359375000000e+04,2.914089599609375000e+03,1.501179500000000000e+06,2.897675264000000000e+09,1.019136180224000000e+12
1.076274266112000000e+12,4.128933600000000000e+07,8.642331054687500000e+03,2.731107617187500000e+04,2.644180664062500000e+03,1.847106625000000000e+06,1.736193408000000000e+09,1.074494898176000000e+12
1.178658668544000000e+12,3.847387600000000000e+07,4.432930664062500000e+03,2.636386328125000000e+04,2.934154785156250000e+03,2.072570750000000000e+06,9.129394560000000000e+08,1.177705119744000000e+12
1.264542810112000000e+12,4.079718400000000000e+07,2.348941406250000000e+03,2.022473828125000000e+04,3.324787841796875000e+03,2.202858250000000000e+06,4.535112320000000000e+08,1.264046309376000000e+12
1.280530055168000000e+12,4.638322800000000000e+07,1.470255126953125000e+03,1.347773144531250000e+04,3.699724365234375000e+03,2.283569500000000000e+06,3.139359360000000000e+08,1.280167510016000000e+12
1.197245202432000000e+12,5.286811200000000000e+07,1.239680175781250000e+03,1.047058984375000000e+04,4.095250000000000000e+03,2.360904250000000000e+06,4.060949760000000000e+08,1.196783828992000000e+12
1.019376238592000000e+12,5.837780400000000000e+07,1.341489013671875000e+03,1.399129980468750000e+04,4.573947265625000000e+03,2.469667000000000000e+06,6.295177600000000000e+08,1.018685882368000000e+12
7.829896560640000000e+11,6.220428000000000000e+07,1.612748779296875000e+03,2.514068750000000000e+04,5.168266601562500000e+03,2.629150750000000000e+06,8.996215040000000000e+08,7.820251627520000000e+11
5.397198274560000000e+11,6.480886400000000000e+07,1.984743530273437500e+03,4.386895703125000000e+04,5.877172363281250000e+03,2.845861500000000000e+06,1.163496576000000000e+09,5.384886353920000000e+11
3.365749063680000000e+11,6.726759200000000000e+07,2.443624267578125000e+03,6.966861718750000000e+04,6.685974121093750000e+03,3.120211750000000000e+06,1.401308032000000000e+09,3.351031316480000000e+11
2.010705100800000000e+11,7.057203200000000000e+07,3.001476806640625000e+03,1.021132500000000000e+05,7.585918457031250000e+03,3.453554000000000000e+06,1.617947264000000000e+09,1.993784360960000000e+11
1.363834470400000000e+11,7.515578400000000000e+07,3.674739501953125000e+03,1.411322343750000000e+05,8.583501953125000000e+03,3.852865500000000000e+06,1.831758208000000000e+09,1.344725319680000000e+11
1.257759703040000000e+11,8.079562400000000000e+07,4.471028320312500000e+03,1.870377343750000000e+05,9.699633789062500000e+03,4.331837500000000000e+06,2.065414144000000000e+09,1.236252262400000000e+11
1.426517360640000000e+11,8.683600800000000000e+07,5.385012695312500000e+03,2.403579843750000000e+05,1.096201464843750000e+04,4.908601500000000000e+06,2.340666368000000000e+09,1.402190561280000000e+11
1.618459688960000000e+11,9.257456000000000000e+07,6.401039550781250000e+03,3.015381875000000000e+05,1.239359960937500000e+04,5.601025000000000000e+06,2.675857152000000000e+09,1.590716170240000000e+11
1.682337136640000000e+11,9.761844800000000000e+07,7.497063476562500000e+03,3.705660312500000000e+05,1.399846777343750000e+04,6.420617500000000000e+06,3.083975424000000000e+09,1.650453053440000000e+11
1.600420413440000000e+11,1.020544240000000000e+08,8.645230468750000000e+03,4.465815000000000000e+05,1.574691894531250000e+04,7.366037500000000000e+06,3.569635584000000000e+09,1.563625226240000000e+11
1.462448291840000000e+11,1.063559840000000000e+08,9.807040039062500000e+03,5.275381250000000000e+05,1.756277929687500000e+04,8.417339000000000000e+06,4.124918272000000000e+09,1.420045844480000000e+11
1.396672102400000000e+11,1.110647520000000000e+08,1.092591601562500000e+04,6.100189375000000000e+05,1.931804296875000000e+04,9.532505000000000000e+06,4.725644288000000000e+09,1.348203315200000000e+11
1.490732646400000000e+11,1.163895040000000000e+08,1.192337500000000000e+04,6.893380625000000000e+05,2.084134765625000000e+04,1.064824600000000000e+07,5.330581504000000000e+09,1.436149186560000000e+11
1.739829411840000000e+11,1.219293920000000000e+08,1.270495703125000000e+04,7.600360625000000000e+05,2.194435742187500000e+04,1.168662300000000000e+07,5.885643776000000000e+09,1.679628861440000000e+11
2.047370199040000000e+11,1.267047120000000000e+08,1.317925390625000000e+04,8.167668125000000000e+05,2.246442968750000000e+04,1.256757300000000000e+07,6.333575680000000000e+09,1.982633246720000000e+11
2.276777328640000000e+11,1.295292400000000000e+08,1.328626074218750000e+04,8.553818750000000000e+05,2.231271484375000000e+04,1.322472300000000000e+07,6.626973184000000000e+09,2.209071104000000000e+11
2.323908526080000000e+11,1.295463200000000000e+08,1.302401953125000000e+04,8.738515625000000000e+05,2.150902148437500000e+04,1.361969100000000000e+07,6.740173824000000000e+09,2.255066071040000000e+11
2.167368089600000000e+11,1.266199840000000000e+08,1.246076269531250000e+04,8.726821250000000000e+05,2.018605273437500000e+04,1.374996200000000000e+07,6.675470336000000000e+09,2.099200655360000000e+11
1.869665894400000000e+11,1.213582240000000000e+08,1.172538769531250000e+04,8.546768125000000000e+05,1.855795117187500000e+04,1.364782200000000000e+07,6.461339648000000000e+09,1.803693588480000000e+11
1.534998446080000000e+11,1.147964960000000000e+08,1.098030273437500000e+04,8.241835000000000000e+05,1.686500585937500000e+04,1.337146500000000000e+07,6.143999488000000000e+09,1.472268369920000000e+11
1.253812387840000000e+11,1.079681600000000000e+08,1.038785546875000000e+04,7.861274375000000000e+05,1.531642968750000000e+04,1.299176800000000000e+07,5.775971840000000000e+09,1.194834984960000000e+11
1.065903636480000000e+11,1.015992160000000000e+08,1.008218261718750000e+04,7.451385000000000000e+05,1.405085742187500000e+04,1.257906900000000000e+07,5.405743616000000000e+09,1.010696683520000000e+11
9.566574182400000000e+10,9.603151200000000000e+07,1.015299121093750000e+04,7.049599375000000000e+05,1.312372949218750000e+04,1.219295900000000000e+07,5.071039488000000000e+09,9.048575180800000000e+10
8.803237888000000000e+10,9.132620800000000000e+07,1.064130761718750000e+04,6.681885000000000000e+05,1.251858398437500000e+04,1.187650200000000000e+07,4.796313600000000000e+09,8.313217024000000000e+10
7.922873958400000000e+10,8.743115200000000000e+07,1.154307714843750000e+04,6.362830625000000000e+05,1.217231542968750000e+04,1.165450900000000000e+07,4.593395712000000000e+09,7.453559193600000000e+10
6.725485363200000000e+10,8.430633600000000000e+07,1.281597070312500000e+04,6.097339375000000000e+05,1.200307128906250000e+04,1.153464700000000000e+07,4.463675904000000000e+09,6.269470310400000000e+10
5.313691238400000000e+10,8.195973600000000000e+07,1.438649804687500000e+04,5.882978750000000000e+05,1.193280078125000000e+04,1.151006600000000000e+07,4.400463360000000000e+09,4.864236339200000000e+10
3.985100390400000000e+10,8.040416800000000000e+07,1.615658007812500000e+04,5.712391250000000000e+05,1.190080273437500000e+04,1.156258900000000000e+07,4.390961664000000000e+09,3.536747724800000000e+10
3.046533120000000000e+10,7.958142400000000000e+07,1.801073632812500000e+04,5.575454375000000000e+05,1.186837011718750000e+04,1.166626700000000000e+07,4.417948160000000000e+09,2.595554918400000000e+10
2.652979814400000000e+10,7.930758400000000000e+07,1.982500585937500000e+04,5.461224375000000000e+05,1.181675097656250000e+04,1.179121000000000000e+07,4.461640192000000000e+09,2.197648179200000000e+10
2.744125440000000000e+10,7.927646400000000000e+07,2.147820312500000000e+04,5.359648750000000000e+05,1.174164941406250000e+04,1.190787600000000000e+07,4.502083584000000000e+09,2.284741632000000000e+10
3.094310297600000000e+10,7.912642400000000000e+07,2.286473437500000000e+04,5.262946875000000000e+05,1.164682324218750000e+04,1.199127600000000000e+07,4.521946624000000000e+09,2.632947712000000000e+10
3.435472486400000000e+10,7.854337600000000000e+07,2.390613867187500000e+04,5.166628437500000000e+05,1.153859082031250000e+04,1.202462100000000000e+07,4.509198848000000000e+09,2.975440691200000000e+10
