8.395388281250000000e+04,2.483208660919444810e-08,7.270044531250000000e+04,1.125343847656250000e+04,1.840878326220263261e-06,8.117913097294149338e-08,1.766529038604858215e-07,2.578039755007921485e-07
5.940945312500000000e+04,1.553770556661504543e-09,3.815633984375000000e+04,1.125339062500000000e+04,9.999724609375000000e+03,1.686830017888496513e-07,4.847255041795506258e-08,3.088066193868144182e-07
6.705177343750000000e+04,6.302391941659379881e-09,2.544753906250000000e+04,1.125339941406250000e+04,3.035083203125000000e+04,3.580498457722569583e-07,7.231300003240903607e-08,2.946819321891780419e-08
7.245210937500000000e+04,7.020977221827706671e-08,2.398100585937500000e+04,1.125334667968750000e+04,3.721775781250000000e+04,5.342923032003454864e-06,6.854644993836700451e-07,5.924572974436159711e-07
6.714911718750000000e+04,6.321850491985969711e-07,2.539978710937500000e+04,1.125321386718750000e+04,3.049611523437500000e+04,5.330095518729649484e-05,7.052012279018526897e-06,2.022764238063246012e-05
6.069045703125000000e+04,4.421687663125339895e-06,3.002562109375000000e+04,1.125295605468750000e+04,1.941187695312500000e+04,3.676555934362113476e-04,6.362698331940919161e-05,2.100644924212247133e-04
5.932075781250000000e+04,2.656575452419929206e-05,3.797904296875000000e+04,1.125252050781250000e+04,1.008918945312500000e+04,2.120712772011756897e-03,5.365456454455852509e-04,1.353844301775097847e-03
6.245860937500000000e+04,1.414175785612314939e-04,4.635812109375000000e+04,1.125191113281250000e+04,4.848553710937500000e+03,1.079874206334352493e-02,3.983377944678068161e-03,6.432657130062580109e-03
6.512344531250000000e+04,6.675291806459426880e-04,5.085127734375000000e+04,1.125146093750000000e+04,3.020617187500000000e+03,4.677841812372207642e-02,2.475010044872760773e-02,2.109961397945880890e-02
6.424151953125000000e+04,2.684452105313539505e-03,4.970451171875000000e+04,1.125172558593750000e+04,3.284927978515625000e+03,1.723682731389999390e-01,1.243193820118904114e-01,5.248141661286354065e-02
6.090727734375000000e+04,8.956965990364551544e-03,4.439028906250000000e+04,1.125332910156250000e+04,5.262527343750000000e+03,5.356199741363525391e-01,4.916692972183227539e-01,9.760067611932754517e-02
5.783326562500000000e+04,2.530298009514808655e-02,3.758588671875000000e+04,1.125710742187500000e+04,8.987133789062500000e+03,1.421079635620117188e+00,1.558323740959167480e+00,1.324162185192108154e-01
5.657064843750000000e+04,6.696657091379165649e-02,3.154474218750000000e+04,1.126412402343750000e+04,1.375347167968750000e+04,3.585690736770629883e+00,4.502380371093750000e+00,1.529029309749603271e-01
5.630392187500000000e+04,1.735400259494781494e-01,2.729896093750000000e+04,1.127620410156250000e+04,1.770696289062500000e+04,8.988137245178222656e+00,1.244235229492187500e+01,1.911068558692932129e-01
5.482870703125000000e+04,4.412272274494171143e-01,2.469526171875000000e+04,1.129682519531250000e+04,1.877981835937500000e+04,2.235318756103515625e+01,3.313158035278320312e+01,8.733226060867309570e-01
5.069755468750000000e+04,1.106734752655029297e+00,2.314881640625000000e+04,1.133174414062500000e+04,1.606831835937500000e+04,5.519850540161132812e+01,8.589414978027343750e+01,6.474991321563720703e+00
4.437441015625000000e+04,2.739324331283569336e+00,2.217437500000000000e+04,1.139023046875000000e+04,1.041736132812500000e+04,1.358734588623046875e+02,2.154846954345703125e+02,3.834193801879882812e+01
3.784126171875000000e+04,6.685871601104736328e+00,2.123731250000000000e+04,1.148724121093750000e+04,4.069806396484375000e+03,3.350161437988281250e+02,5.170527954101562500e+02,1.881486816406250000e+02
3.397484375000000000e+04,1.605029296875000000e+01,1.933595507812500000e+04,1.164901464843750000e+04,1.852217102050781250e+02,8.240241088867187500e+02,1.177788818359375000e+03,7.867890014648437500e+02
3.394599218750000000e+04,3.151364707946777344e+01,1.492042382812500000e+04,1.186894238281250000e+04,1.254408691406250000e+03,1.694003417968750000e+03,2.279578369140625000e+03,1.897123168945312500e+03
2.762244140625000000e+04,3.537447738647460938e+01,8.207531250000000000e+03,1.200052832031250000e+04,9.258687744140625000e+02,2.012188964843750000e+03,2.877652343750000000e+03,1.563298828125000000e+03
2.083280078125000000e+04,3.041221237182617188e+01,3.326540283203125000e+03,1.207423925781250000e+04,9.045077514648437500e+01,1.856380615234375000e+03,2.901930175781250000e+03,5.528472900390625000e+02
2.160394921875000000e+04,2.523600196838378906e+01,2.681818359375000000e+03,1.215879980468750000e+04,2.199963134765625000e+03,1.691572753906250000e+03,2.803310791015625000e+03,4.324676132202148438e+01
2.458360742187500000e+04,2.374444961547851562e+01,3.964267822265625000e+03,1.228918847656250000e+04,3.459774658203125000e+03,1.776872802734375000e+03,2.859835205078125000e+03,2.099239196777343750e+02
2.378427343750000000e+04,2.581638717651367188e+01,4.011023437500000000e+03,1.243678417968750000e+04,1.535570190429687500e+03,2.157316406250000000e+03,3.004864990234375000e+03,6.128971557617187500e+02
2.157260156250000000e+04,2.997010040283203125e+01,2.500193847656250000e+03,1.253649804687500000e+04,5.971982192993164062e+01,2.755666748046875000e+03,3.018083007812500000e+03,6.724687500000000000e+02
2.076581640625000000e+04,3.125536918640136719e+01,9.117194824218750000e+02,1.249530175781250000e+04,1.298169067382812500e+03,3.117342285156250000e+03,2.545785400390625000e+03,3.662442932128906250e+02
1.846684375000000000e+04,2.591208648681640625e+01,1.664579925537109375e+02,1.231029687500000000e+04,1.340039916992187500e+03,2.806862792968750000e+03,1.700932983398437500e+03,1.163398590087890625e+02
1.588337304687500000e+04,1.820566558837890625e+01,4.002825317382812500e+02,1.208629785156250000e+04,2.115673370361328125e+02,2.162943603515625000e+03,9.818164062500000000e+02,2.225930213928222656e+01
1.560362207031250000e+04,1.219317340850830078e+01,1.327676513671875000e+03,1.189948144531250000e+04,2.001705474853515625e+02,1.596586303710937500e+03,5.542877807617187500e+02,1.322603034973144531e+01
1.680110156250000000e+04,8.717290878295898438e+00,2.374127929687500000e+03,1.177422070312500000e+04,1.012397216796875000e+03,1.249168334960937500e+03,3.459945373535156250e+02,3.647619628906250000e+01
1.762557812500000000e+04,7.067167282104492188e+00,3.133765380859375000e+03,1.170289746093750000e+04,1.359730102539062500e+03,1.090885375976562500e+03,2.560683593750000000e+02,7.516435241699218750e+01
1.758719140625000000e+04,6.497459411621093750e+00,3.541911132812500000e+03,1.167030273437500000e+04,9.524168090820312500e+02,1.063015869140625000e+03,2.254284362792968750e+02,1.276186523437500000e+02
1.717685546875000000e+04,6.531038284301757812e+00,3.624758544921875000e+03,1.166384667968750000e+04,3.427364501953125000e+02,1.121959228515625000e+03,2.269972686767578125e+02,1.900270233154296875e+02
1.674330859375000000e+04,6.808050155639648438e+00,3.292528076171875000e+03,1.167340039062500000e+04,5.047254943847656250e+01,1.229627929687500000e+03,2.470611114501953125e+02,2.434101867675781250e+02
1.607017089843750000e+04,6.986700534820556641e+00,2.451465576171875000e+03,1.168981347656250000e+04,5.262957382202148438e+01,1.341812622070312500e+03,2.751871948242187500e+02,2.522759246826171875e+02
