4.867081562500000000e+05,6.399715423583984375e+00,4.866969062500000000e+05,4.839408397674560547e+00
4.855958437500000000e+05,2.901152420043945312e+01,4.855660000000000000e+05,8.419083356857299805e-01
4.850557500000000000e+05,1.162099075317382812e+02,4.849305625000000000e+05,8.963394165039062500e+00
4.844603750000000000e+05,3.722281799316406250e+02,4.840516250000000000e+05,3.653157043457031250e+01
4.837402500000000000e+05,1.042342285156250000e+03,4.825815000000000000e+05,1.164010086059570312e+02
4.831903750000000000e+05,2.421049316406250000e+03,4.804613437500000000e+05,3.079596862792968750e+02
4.829563125000000000e+05,4.122042480468750000e+03,4.782168437500000000e+05,6.174459228515625000e+02
4.823583437500000000e+05,4.325322265625000000e+03,4.772396250000000000e+05,7.933929443359375000e+02
4.814489687500000000e+05,3.431496826171875000e+03,4.772075937500000000e+05,8.098877563476562500e+02
4.805856875000000000e+05,2.511847900390625000e+03,4.772620625000000000e+05,8.117936401367187500e+02
4.796008125000000000e+05,1.941051269531250000e+03,4.767339687500000000e+05,9.257730712890625000e+02
4.782522187500000000e+05,1.556484375000000000e+03,4.754924687500000000e+05,1.203268798828125000e+03
4.764757500000000000e+05,1.199187500000000000e+03,4.735771562500000000e+05,1.699421508789062500e+03
4.743276250000000000e+05,8.449291992187500000e+02,4.709569687500000000e+05,2.525704345703125000e+03
4.719799062500000000e+05,6.214777832031250000e+02,4.674603750000000000e+05,3.898049072265625000e+03
4.696982500000000000e+05,7.331054077148437500e+02,4.627459687500000000e+05,6.219188476562500000e+03
4.677044687500000000e+05,1.153732910156250000e+03,4.564801875000000000e+05,1.007055859375000000e+04
4.662710312500000000e+05,1.679777587890625000e+03,4.488240625000000000e+05,1.576719824218750000e+04
4.654925937500000000e+05,2.244417480468750000e+03,4.413906875000000000e+05,2.185749023437500000e+04
4.640452500000000000e+05,2.272425292968750000e+03,4.370114375000000000e+05,2.476135937500000000e+04
4.620029062500000000e+05,2.017160888671875000e+03,4.357440000000000000e+05,2.424175976562500000e+04
4.604722500000000000e+05,1.896495239257812500e+03,4.361365312500000000e+05,2.243921679687500000e+04
4.594847812500000000e+05,1.647051391601562500e+03,4.365848437500000000e+05,2.125287695312500000e+04
4.586879687500000000e+05,1.371918945312500000e+03,4.359818750000000000e+05,2.133417773437500000e+04
4.577351250000000000e+05,1.321227783203125000e+03,4.339001250000000000e+05,2.251377539062500000e+04
4.563045937500000000e+05,1.370672241210937500e+03,4.305850312500000000e+05,2.434886328125000000e+04
4.546277812500000000e+05,1.535462890625000000e+03,4.265033125000000000e+05,2.658900390625000000e+04
4.532915312500000000e+05,1.973650390625000000e+03,4.221416562500000000e+05,2.917620703125000000e+04
4.521785937500000000e+05,2.240550781250000000e+03,4.181293125000000000e+05,3.180873046875000000e+04
4.508684687500000000e+05,2.124525390625000000e+03,4.153938437500000000e+05,3.335009375000000000e+04
4.493300625000000000e+05,2.032022949218750000e+03,4.146817812500000000e+05,3.261625390625000000e+04
4.476616250000000000e+05,2.032846435546875000e+03,4.158065000000000000e+05,2.982228515625000000e+04
4.461887187500000000e+05,2.173054687500000000e+03,4.174590312500000000e+05,2.655662500000000000e+04
4.447934375000000000e+05,2.415489990234375000e+03,4.179460000000000000e+05,2.443194140625000000e+04
4.431157812500000000e+05,2.760481933593750000e+03,4.163291250000000000e+05,2.402619921875000000e+04
4.412372500000000000e+05,3.492069335937500000e+03,4.128534062500000000e+05,2.489179101562500000e+04
4.392677812500000000e+05,4.645633300781250000e+03,4.086397500000000000e+05,2.598239648437500000e+04
4.373794375000000000e+05,6.164800292968750000e+03,4.046761562500000000e+05,2.653847265625000000e+04
4.356400312500000000e+05,7.823063964843750000e+03,4.009505937500000000e+05,2.686638476562500000e+04
4.337495000000000000e+05,9.087574218750000000e+03,3.974765000000000000e+05,2.718543945312500000e+04
4.318885625000000000e+05,9.892765625000000000e+03,3.958954062500000000e+05,2.610036132812500000e+04
4.304541875000000000e+05,1.048729199218750000e+04,3.954097500000000000e+05,2.455714062500000000e+04
4.292120000000000000e+05,1.191773046875000000e+04,3.916626875000000000e+05,2.563157812500000000e+04
4.274132812500000000e+05,1.266075878906250000e+04,3.879582500000000000e+05,2.679428710937500000e+04
4.250995937500000000e+05,1.404528906250000000e+04,3.805766250000000000e+05,3.047767773437500000e+04
4.225155312500000000e+05,1.455003906250000000e+04,3.743332187500000000e+05,3.363227343750000000e+04
4.196042500000000000e+05,1.405687695312500000e+04,3.702541250000000000e+05,3.529325000000000000e+04
4.165161250000000000e+05,1.320210449218750000e+04,3.665026250000000000e+05,3.681141406250000000e+04
4.134741875000000000e+05,1.217852343750000000e+04,3.652203750000000000e+05,3.607526562500000000e+04
4.103085937500000000e+05,1.165614648437500000e+04,3.628710000000000000e+05,3.578144531250000000e+04
4.065360937500000000e+05,1.159309082031250000e+04,3.579878437500000000e+05,3.695516406250000000e+04
4.018708125000000000e+05,1.160801855468750000e+04,3.532004687500000000e+05,3.706232421875000000e+04
3.960916250000000000e+05,1.161072949218750000e+04,3.466350000000000000e+05,3.784590234375000000e+04
3.888412500000000000e+05,1.142428027343750000e+04,3.402635312500000000e+05,3.715344921875000000e+04
3.803083750000000000e+05,1.148007910156250000e+04,3.343306562500000000e+05,3.449761328125000000e+04
3.714081250000000000e+05,1.401154882812500000e+04,3.223972187500000000e+05,3.499935546875000000e+04
3.653845312500000000e+05,1.878490429687500000e+04,3.150608437500000000e+05,3.153876953125000000e+04
3.517515312500000000e+05,1.893320312500000000e+04,2.892136562500000000e+05,4.360466796875000000e+04
3.327052500000000000e+05,1.272410253906250000e+04,2.781324062500000000e+05,4.184876562500000000e+04
3.267847187500000000e+05,2.112753320312500000e+04,2.730899687500000000e+05,3.256721875000000000e+04
3.058552500000000000e+05,1.489907421875000000e+04,2.523071093750000000e+05,3.864906640625000000e+04
2.863233750000000000e+05,1.351670312500000000e+04,2.354634843750000000e+05,3.734319921875000000e+04
2.796831562500000000e+05,2.798978515625000000e+04,2.196806093750000000e+05,3.201275390625000000e+04
2.621770625000000000e+05,2.821762890625000000e+04,1.879990625000000000e+05,4.596035937500000000e+04
2.307858281250000000e+05,1.993112695312500000e+04,1.788129062500000000e+05,3.204179101562500000e+04
2.210320312500000000e+05,3.062414453125000000e+04,1.658975781250000000e+05,2.451030468750000000e+04
