4.854020937500000000e+05,4.028277937322854996e-03,4.854020937500000000e+05,5.674035637639462948e-04
4.844504687500000000e+05,3.201032429933547974e-02,4.844504375000000000e+05,1.068055164068937302e-03
4.836373125000000000e+05,1.676473650150001049e-03,4.836373125000000000e+05,1.558167568873614073e-04
4.830564375000000000e+05,3.936619032174348831e-04,4.830564375000000000e+05,5.491444971994496882e-05
4.826843750000000000e+05,1.652368155191652477e-05,4.826843750000000000e+05,2.622839474497595802e-06
4.824833125000000000e+05,6.042593624442815781e-03,4.824833125000000000e+05,1.016946393065154552e-03
4.824167500000000000e+05,1.982762217521667480e-01,4.824165312500000000e+05,3.300661593675613403e-02
4.824287187500000000e+05,2.175431013107299805e+00,4.824261875000000000e+05,3.478569984436035156e-01
4.824450312500000000e+05,1.369399261474609375e+01,4.824292500000000000e+05,2.104861497879028320e+00
4.823824687500000000e+05,5.981535720825195312e+01,4.823135937500000000e+05,9.063182830810546875e+00
4.821835312500000000e+05,1.963437042236328125e+02,4.819573437500000000e+05,2.984825706481933594e+01
4.818749375000000000e+05,5.317556762695312500e+02,4.812600625000000000e+05,8.312606048583984375e+01
4.815641875000000000e+05,1.153887207031250000e+03,4.802122500000000000e+05,1.980666351318359375e+02
4.812487187500000000e+05,1.800506591796875000e+03,4.790840312500000000e+05,3.641997070312500000e+02
4.807577812500000000e+05,1.921609008789062500e+03,4.783588750000000000e+05,4.773140869140625000e+02
4.801915937500000000e+05,1.695202270507812500e+03,4.779727500000000000e+05,5.236713867187500000e+02
4.797319062500000000e+05,1.538708496093750000e+03,4.776238125000000000e+05,5.693796997070312500e+02
4.793653125000000000e+05,1.603550292968750000e+03,4.770792500000000000e+05,6.825010986328125000e+02
4.789610312500000000e+05,1.825268432617187500e+03,4.762064062500000000e+05,9.293330688476562500e+02
4.784311250000000000e+05,2.108135009765625000e+03,4.749292500000000000e+05,1.393759155273437500e+03
4.778161562500000000e+05,2.407669921875000000e+03,4.732292500000000000e+05,2.179261962890625000e+03
