5.273531875000000000e+05,3.366310834884643555e+00,5.273496250000000000e+05,1.723531186580657959e-01
5.271655625000000000e+05,2.865675464272499084e-02,5.271655625000000000e+05,6.484364275820553303e-04
5.272108750000000000e+05,2.904050052165985107e-01,5.272105625000000000e+05,2.033362397924065590e-03
5.272290625000000000e+05,2.793524861335754395e-01,5.272288125000000000e+05,1.513770781457424164e-03
5.271901250000000000e+05,1.514903306961059570e-01,5.271900000000000000e+05,1.175191835500299931e-03
5.271646875000000000e+05,1.267397589981555939e-02,5.271646875000000000e+05,2.450845495332032442e-04
5.271866875000000000e+05,3.429965674877166748e-02,5.271866250000000000e+05,1.259876531548798084e-03
5.272033125000000000e+05,3.997052460908889771e-02,5.272032500000000000e+05,1.974557992070913315e-03
5.271799375000000000e+05,4.659449215978384018e-03,5.271799375000000000e+05,2.617569989524781704e-04
5.271423125000000000e+05,2.517559826374053955e-01,5.271420625000000000e+05,1.567107066512107849e-02
5.271052500000000000e+05,1.206116318702697754e+00,5.271040000000000000e+05,8.830796927213668823e-02
5.270415625000000000e+05,4.045068740844726562e+00,5.270371250000000000e+05,3.723288476467132568e-01
5.268982500000000000e+05,1.241012954711914062e+01,5.268843125000000000e+05,1.476837635040283203e+00
5.266231875000000000e+05,3.433652114868164062e+01,5.265835000000000000e+05,5.372045516967773438e+00
5.261680625000000000e+05,8.333178710937500000e+01,5.260675000000000000e+05,1.724441337585449219e+01
5.254712500000000000e+05,1.792580413818359375e+02,5.252435000000000000e+05,4.850336456298828125e+01
5.244502500000000000e+05,3.557738342285156250e+02,5.239718437500000000e+05,1.226020507812500000e+02
5.230354375000000000e+05,6.877432861328125000e+02,5.220591875000000000e+05,2.885009460449218750e+02
5.212067500000000000e+05,1.292285278320312500e+03,5.192761875000000000e+05,6.382684326171875000e+02
5.190652812500000000e+05,2.372667968750000000e+03,5.153560000000000000e+05,1.336636230468750000e+03
5.169361250000000000e+05,4.168312988281250000e+03,5.101357187500000000e+05,2.632104736328125000e+03
5.154219687500000000e+05,6.760118164062500000e+03,5.039454687500000000e+05,4.716378417968750000e+03
5.152134062500000000e+05,1.003882031250000000e+04,4.977919687500000000e+05,7.382623535156250000e+03
5.142985625000000000e+05,1.097620312500000000e+04,4.935346250000000000e+05,9.787765625000000000e+03
5.118898750000000000e+05,9.241260742187500000e+03,4.914395312500000000e+05,1.120908496093750000e+04
5.092295937500000000e+05,6.818170898437500000e+03,4.905802812500000000e+05,1.183115234375000000e+04
5.070336250000000000e+05,4.833075195312500000e+03,4.901887187500000000e+05,1.201185156250000000e+04
5.051925000000000000e+05,3.431741699218750000e+03,4.895500625000000000e+05,1.221070214843750000e+04
5.033562500000000000e+05,2.485058349609375000e+03,4.879400000000000000e+05,1.293119726562500000e+04
5.013076875000000000e+05,1.911765869140625000e+03,4.847634375000000000e+05,1.463246582031250000e+04
4.990737812500000000e+05,1.645353881835937500e+03,4.796807187500000000e+05,1.774773242187500000e+04
4.969126875000000000e+05,1.551352294921875000e+03,4.727792500000000000e+05,2.258209765625000000e+04
4.950536562500000000e+05,1.450783935546875000e+03,4.649537187500000000e+05,2.864916601562500000e+04
4.933295312500000000e+05,1.247942016601562500e+03,4.580234375000000000e+05,3.405816796875000000e+04
4.913970000000000000e+05,9.978063354492187500e+02,4.537555312500000000e+05,3.664364062500000000e+04
4.893623125000000000e+05,7.342998657226562500e+02,4.520305937500000000e+05,3.659739062500000000e+04
4.873886562500000000e+05,4.500111999511718750e+02,4.513575625000000000e+05,3.558108203125000000e+04
4.854172812500000000e+05,2.589151611328125000e+02,4.502517187500000000e+05,3.490666406250000000e+04
4.834020937500000000e+05,2.212258453369140625e+02,4.481232187500000000e+05,3.505765234375000000e+04
4.814450312500000000e+05,3.079169311523437500e+02,4.451933750000000000e+05,3.594376171875000000e+04
4.796009375000000000e+05,4.577874755859375000e+02,4.419774062500000000e+05,3.716574218750000000e+04
4.776881875000000000e+05,5.603011474609375000e+02,4.389558750000000000e+05,3.817200390625000000e+04
4.756006250000000000e+05,5.885136108398437500e+02,4.363940000000000000e+05,3.861812500000000000e+04
4.734648125000000000e+05,6.355582275390625000e+02,4.341771250000000000e+05,3.865212109375000000e+04
4.713845000000000000e+05,7.650053710937500000e+02,4.317080625000000000e+05,3.891144140625000000e+04
4.693630312500000000e+05,9.519753417968750000e+02,4.281988437500000000e+05,4.021222656250000000e+04
4.674175000000000000e+05,1.090823486328125000e+03,4.235193750000000000e+05,4.280732031250000000e+04
4.657172187500000000e+05,1.306411987304687500e+03,4.190405312500000000e+05,4.537028906250000000e+04
4.643620312500000000e+05,1.700365112304687500e+03,4.165545625000000000e+05,4.610708203125000000e+04
4.634828125000000000e+05,2.145806884765625000e+03,4.154445312500000000e+05,4.589247265625000000e+04
4.631706562500000000e+05,2.851936767578125000e+03,4.151593437500000000e+05,4.515937500000000000e+04
4.630136875000000000e+05,3.772778808593750000e+03,4.133841875000000000e+05,4.585672656250000000e+04
