4.857246250000000000e+05,6.458732128143310547e+00,4.857129687500000000e+05,5.183641910552978516e+00
4.846320625000000000e+05,2.500049591064453125e+01,4.846065625000000000e+05,5.037785768508911133e-01
4.841498125000000000e+05,9.801760101318359375e+01,4.840451562500000000e+05,6.616873741149902344e+00
4.836374687500000000e+05,3.033105163574218750e+02,4.833075312500000000e+05,2.663727569580078125e+01
4.829612500000000000e+05,8.430541992187500000e+02,4.820335000000000000e+05,8.467314147949218750e+01
4.823834687500000000e+05,2.005302368164062500e+03,4.801509062500000000e+05,2.272487030029296875e+02
4.821621562500000000e+05,3.677473876953125000e+03,4.780000625000000000e+05,4.846301269531250000e+02
4.817816250000000000e+05,4.239900878906250000e+03,4.768684375000000000e+05,6.732702026367187500e+02
4.810383750000000000e+05,3.544469970703125000e+03,4.767868437500000000e+05,7.070687255859375000e+02
4.803011562500000000e+05,2.612247070312500000e+03,4.769998437500000000e+05,6.890534057617187500e+02
4.795510937500000000e+05,1.987139038085937500e+03,4.768287500000000000e+05,7.352124633789062500e+02
4.785616875000000000e+05,1.622562744140625000e+03,4.760360937500000000e+05,9.030225219726562500e+02
4.772380312500000000e+05,1.341104125976562500e+03,4.746691875000000000e+05,1.227745849609375000e+03
4.755734687500000000e+05,1.049849609375000000e+03,4.727498437500000000e+05,1.773779418945312500e+03
4.736081875000000000e+05,7.639916992187500000e+02,4.701837187500000000e+05,2.660463623046875000e+03
4.714758125000000000e+05,6.242485961914062500e+02,4.667447187500000000e+05,4.106835937500000000e+03
4.693930625000000000e+05,8.038684692382812500e+02,4.620759375000000000e+05,6.513262207031250000e+03
4.675675312500000000e+05,1.238463745117187500e+03,4.558504375000000000e+05,1.047863281250000000e+04
4.664947812500000000e+05,1.824912353515625000e+03,4.483205312500000000e+05,1.634935839843750000e+04
4.662438125000000000e+05,2.334470458984375000e+03,4.415055937500000000e+05,2.240375000000000000e+04
4.654767812500000000e+05,2.230212890625000000e+03,4.379774062500000000e+05,2.526914257812500000e+04
4.644179375000000000e+05,2.121322509765625000e+03,4.372770312500000000e+05,2.501958789062500000e+04
4.633964687500000000e+05,1.962307617187500000e+03,4.376809062500000000e+05,2.375325195312500000e+04
4.621306250000000000e+05,1.458313232421875000e+03,4.378466875000000000e+05,2.282562695312500000e+04
4.608565937500000000e+05,1.129544677734375000e+03,4.374909062500000000e+05,2.223616210937500000e+04
4.595651875000000000e+05,1.014139404296875000e+03,4.369305000000000000e+05,2.162055468750000000e+04
4.581847187500000000e+05,8.626595458984375000e+02,4.363778125000000000e+05,2.094423632812500000e+04
