4.845375312500000000e+05,4.129914566874504089e-03,4.845375312500000000e+05,5.750226555392146111e-04
4.835934062500000000e+05,3.376048430800437927e-02,4.835933750000000000e+05,1.197502599097788334e-03
4.827883750000000000e+05,3.393255872651934624e-03,4.827883750000000000e+05,3.143442154396325350e-04
4.822153437500000000e+05,9.867160115391016006e-04,4.822153437500000000e+05,1.392705889884382486e-04
4.818490937500000000e+05,5.917864036746323109e-04,4.818490937500000000e+05,9.481609595241025090e-05
4.816472812500000000e+05,4.607779532670974731e-02,4.816472500000000000e+05,7.645209785550832748e-03
4.815643750000000000e+05,8.937622308731079102e-01,4.815633125000000000e+05,1.450075060129165649e-01
4.815413750000000000e+05,7.175010681152343750e+00,4.815330625000000000e+05,1.135145306587219238e+00
4.815026562500000000e+05,3.597990417480468750e+01,4.814610937500000000e+05,5.603146553039550781e+00
4.813673125000000000e+05,1.322913665771484375e+02,4.812145312500000000e+05,2.049406242370605469e+01
4.811073125000000000e+05,3.896320190429687500e+02,4.806568750000000000e+05,6.082804107666015625e+01
4.808124062500000000e+05,9.577777709960937500e+02,4.796978750000000000e+05,1.567343902587890625e+02
4.805566562500000000e+05,1.736301025390625000e+03,4.784962500000000000e+05,3.241031494140625000e+02
4.801720937500000000e+05,2.092618164062500000e+03,4.776134687500000000e+05,4.660051879882812500e+02
4.796338437500000000e+05,1.906878540039062500e+03,4.772116562500000000e+05,5.153145141601562500e+02
4.791712500000000000e+05,1.649621582031250000e+03,4.769921875000000000e+05,5.294448242187500000e+02
4.788270000000000000e+05,1.565999877929687500e+03,4.766806250000000000e+05,5.803623657226562500e+02
4.784830625000000000e+05,1.640703002929687500e+03,4.761186562500000000e+05,7.237239990234375000e+02
4.780588750000000000e+05,1.808004272460937500e+03,4.752367187500000000e+05,1.014141235351562500e+03
4.775643437500000000e+05,2.037935668945312500e+03,4.740001250000000000e+05,1.526275146484375000e+03
4.770973125000000000e+05,2.313515869140625000e+03,4.724555937500000000e+05,2.328185546875000000e+03
4.767421562500000000e+05,2.470977294921875000e+03,4.709669062500000000e+05,3.304273193359375000e+03
4.764190625000000000e+05,2.238690185546875000e+03,4.701595625000000000e+05,4.020808837890625000e+03
4.761680625000000000e+05,1.775948730468750000e+03,4.701279062500000000e+05,4.264230468750000000e+03
