2.670569687500000000e+05,1.522434955880669349e-11,4.761539062500000000e+03,2.622954375000000000e+05,1.098054314141450050e-09,9.339364004379291373e-11,1.016954367938360804e-10,4.158840216650361299e-10
2.670434687500000000e+05,9.741038411448244005e-06,4.747876464843750000e+03,2.622940312500000000e+05,1.562512516975402832e+00,4.990438355889637023e-06,2.915581353590823710e-05,9.559974569128826261e-05
2.670199062500000000e+05,9.284867701353505254e-05,4.717150390625000000e+03,2.622867812500000000e+05,1.597539138793945312e+01,3.868045723720570095e-07,3.094209532719105482e-04,9.521952015347778797e-04
2.670044062500000000e+05,5.063282442279160023e-04,4.659190429687500000e+03,2.622630000000000000e+05,8.222059631347656250e+01,1.645910524530336261e-04,1.791617367416620255e-03,5.555138457566499710e-03
2.669612187500000000e+05,9.720915113575756550e-04,4.654103515625000000e+03,2.622256875000000000e+05,8.140236663818359375e+01,1.168736955150961876e-03,3.036986803635954857e-03,9.845085442066192627e-03
2.668796250000000000e+05,1.503104576840996742e-03,4.662007812500000000e+03,2.621605312500000000e+05,5.706658172607421875e+01,3.232125891372561455e-03,3.405345603823661804e-03,1.189149823039770126e-02
2.667336250000000000e+05,2.303011948242783546e-03,4.669394042968750000e+03,2.620302343750000000e+05,3.396376419067382812e+01,4.451194312423467636e-03,2.478008158504962921e-03,9.657764807343482971e-03
2.664905937500000000e+05,3.802275052294135094e-03,4.675437988281250000e+03,2.617989218750000000e+05,1.621325492858886719e+01,3.944832365959882736e-03,1.405077986419200897e-03,5.859868135303258896e-03
2.660848125000000000e+05,8.234788663685321808e-03,4.649125000000000000e+03,2.614147187500000000e+05,2.092551994323730469e+01,8.352664299309253693e-03,2.223065821453928947e-03,9.243293665349483490e-03
2.654365625000000000e+05,2.064790762960910797e-02,4.577474609375000000e+03,2.608067343750000000e+05,5.227936172485351562e+01,3.171415254473686218e-02,6.871046032756567001e-03,2.732323110103607178e-02
2.644685312500000000e+05,5.118342489004135132e-02,4.462579589843750000e+03,2.598745156250000000e+05,1.311828308105468750e+02,1.137333735823631287e-01,2.160517312586307526e-02,8.224011212587356567e-02
