9.520703397167104000e+15,1.693995892736000000e+12,3.211570240000000000e+08,1.045811097600000000e+10,3.592440320000000000e+08,4.889341542400000000e+10,3.403078539673600000e+13,9.484918803398656000e+15
2.314121131327488000e+15,4.013606830080000000e+11,2.040806720000000000e+08,5.632557056000000000e+09,1.660947200000000000e+08,1.874544230400000000e+10,1.258437686067200000e+13,2.301110601646080000e+15
5.192241664491520000e+14,5.543430553600000000e+10,9.239386400000000000e+07,2.515677696000000000e+09,5.118535600000000000e+07,4.914201600000000000e+09,2.818284716032000000e+12,5.163428809277440000e+14
9.922636771491840000e+14,9.156939776000000000e+10,2.778277800000000000e+07,8.597075200000000000e+08,1.340278800000000000e+07,4.210588800000000000e+08,1.938743132160000000e+11,9.919769209733120000e+14
1.470295080697856000e+15,1.652497448960000000e+11,3.816398000000000000e+06,2.251757760000000000e+08,1.281911100000000000e+07,1.385543360000000000e+08,1.327610183680000000e+11,1.469996580470784000e+15
1.411590662389760000e+15,1.659038760960000000e+11,1.075581125000000000e+06,6.037621200000000000e+07,1.774582000000000000e+07,6.213689600000000000e+08,2.612133560320000000e+11,1.411162910490624000e+15
1.088277335506944000e+15,1.253988024320000000e+11,4.368571500000000000e+06,3.667388000000000000e+07,1.777272000000000000e+07,8.389524480000000000e+08,1.946594836480000000e+11,1.087956353810432000e+15
7.384681540485120000e+14,8.263168819200000000e+10,6.350624500000000000e+06,3.399250000000000000e+07,1.346494100000000000e+07,7.700277760000000000e+08,1.026428682240000000e+11,7.382819940597760000e+14
4.685842203279360000e+14,5.307253555200000000e+10,5.669327000000000000e+06,3.077181400000000000e+07,7.981939000000000000e+06,5.890375680000000000e+08,9.600521830400000000e+10,4.684345004523520000e+14
3.017748376453120000e+14,3.703659724800000000e+10,3.594405750000000000e+06,3.240164400000000000e+07,3.591073500000000000e+06,4.295968640000000000e+08,1.700744560640000000e+11,3.015672699289600000e+14
2.175335504281600000e+14,2.984151859200000000e+10,1.611838500000000000e+06,4.349130800000000000e+07,1.053965500000000000e+06,3.522977920000000000e+08,2.729695477760000000e+11,2.172303358033920000e+14
